Id,SalePrice
1703,257850.4539072841
1704,284297.26309523697
1705,242546.13938950107
1706,486260.1900381527
1707,206391.84418258647
1708,200943.05063096606
1709,254705.23695255638
1710,220296.78695670422
1711,266134.4629160037
1712,251265.5891333012
1713,280182.3813023759
1714,222675.14012019362
1715,211712.9383942032
1716,174334.59703663216
1717,170187.92611081808
1718,124767.62466350029
1719,207550.57248030265
1720,231599.29956817397
1721,161388.43045355592
1722,120746.90247153294
1723,157118.29508313426
1724,192776.89635750648
1725,242153.6707231598
1726,188894.5084904687
1727,154949.5843236892
1728,171741.04815074106
1729,154878.11805365444
1730,138146.5191009819
1731,124469.27256409003
1732,132301.6536571162
1733,115034.53708464341
1734,121837.7172858648
1735,132570.60491389903
1736,115014.12651791381
1737,280269.1176896331
1738,217895.74069156602
1739,275053.9112969886
1740,229422.4136951367
1741,199972.0067874158
1742,179768.8725748433
1743,180983.36656576436
1744,298082.89595565066
1745,218449.83336744845
1746,214060.14394738965
1747,216694.2668326854
1748,241378.1062329346
1749,154053.1817566076
1750,131462.1795484041
1751,253321.77206215286
1752,116298.07966199217
1753,155740.16668762616
1754,209319.24304310442
1755,160570.58037188702
1756,134190.53769229623
1757,123804.79713731824
1758,145301.13744364696
1759,164426.45313734695
1760,167493.65665830375
1761,159695.00020895293
1762,178638.1385268018
1763,184647.55082298798
1764,113429.48276823139
1765,175779.491898281
1766,196811.3040284619
1767,219606.84482235473
1768,148276.93980281643
1769,165985.04979404123
1770,147762.23227112423
1771,127647.98874315542
1772,141332.70220906576
1773,131931.1463667797
1774,154700.40203035626
1775,138753.23381118482
1776,128438.91041756101
1777,103442.82569492272
1778,137164.663854543
1779,119090.5239392229
1780,169488.01656834708
1781,130367.04671552766
1782,97721.67536335206
1783,149526.98809034086
1784,105477.18937864939
1785,128045.65414648749
1786,154691.23944933736
1787,158527.79334129256
1788,66688.5295797639
1789,98193.04099292602
1790,92998.20193342768
1791,206323.0072909646
1792,153491.96464014408
1793,117777.27348741761
1794,139570.31180281704
1795,126969.1007098913
1796,124696.59147800157
1797,119553.77089487479
1798,119838.34957223605
1799,107349.26355641618
1800,129836.06962245266
1801,118293.89451061974
1802,129733.62399129207
1803,148046.77747562056
1804,138373.350272755
1805,130269.36895112059
1806,115033.24777450658
1807,133582.7362350254
1808,114291.83373019882
1809,118136.4827676477
1810,144976.2668479901
1811,83055.78992380941
1812,89260.25312408949
1813,119844.64947098237
1814,87858.25942425805
1815,66468.9763435623
1816,97137.39368684412
1817,119067.37078910675
1818,161845.3088465301
1819,132338.01981701332
1820,68367.78306577736
1821,108801.38485473298
1822,143686.1411981639
1823,52613.4572188266
1824,128561.86506198831
1825,154549.95789852267
1826,113219.69422526819
1827,111353.16427955727
1828,143608.19120126564
1829,132650.84489971088
1830,151298.80166714278
1831,133048.41238787587
1832,95294.58245004939
1833,140505.54714679706
1834,121195.3510189536
1835,123741.17702536416
1836,124349.22243033575
1837,92880.18601923785
1838,119935.58921720638
1839,94444.14588437909
1840,133898.67669139776
1841,134147.55977028454
1842,90288.03057207732
1843,141150.01477540468
1844,134521.69492672567
1845,148187.51939937053
1846,154900.5354039113
1847,193490.32531120532
1848,61969.78987523746
1849,106215.76892956367
1850,121635.19674523477
1851,158818.90273864486
1852,134763.2505568799
1853,139310.04503110598
1854,154992.95811409742
1855,142751.323699924
1856,228035.20118911943
1857,141149.55722910695
1858,135511.2570479454
1859,111854.24317994744
1860,156400.06161911308
1861,112176.31003759998
1862,342392.7051524211
1863,328782.09264521545
1864,328802.50866173155
1865,320625.0146175592
1866,316715.175168183
1867,221360.79791444316
1868,287149.85872740904
1869,211377.2596154197
1870,215310.00967151442
1871,244485.12651057154
1872,180788.87130189885
1873,249580.7892063399
1874,138278.65840931126
1875,196982.6368363914
1876,197063.6378770098
1877,210691.2558716458
1878,213337.53743013937
1879,128384.9546317089
1880,125523.52168405855
1881,257894.97367403764
1882,247082.59976259046
1883,187763.20916279775
1884,203360.53238578633
1885,233699.36106974396
1886,284151.9042161119
1887,220468.43222971528
1888,267446.23859154125
1889,172739.65387670195
1890,127157.94463400604
1891,131014.72675502826
1892,99653.01390696583
1893,130885.94162046631
1894,124988.76346548572
1895,151546.42740343514
1896,128384.57386445029
1897,123430.83935803635
1898,118387.41367884059
1899,154414.56415917358
1900,144240.14692950915
1901,160967.94579810346
1902,160055.18813034985
1903,237235.12595327527
1904,146450.8549930544
1905,197609.92014162272
1906,120006.30052941492
1907,223501.14737526377
1908,103669.89233387617
1909,137085.52233871876
1910,120972.94369404914
1911,213330.93213515455
1912,288663.5581158156
1913,150665.5966865778
1914,65445.85520672851
1915,294541.13197671657
1916,66055.3546239309
1917,244940.77934870368
1918,137337.9086463915
1919,169817.831934979
1920,170326.2312362768
1921,396347.09432979714
1922,303003.9147761859
1923,222924.07175313562
1924,231520.5682252001
1925,214043.30486048758
1926,380876.42462979635
1927,135087.4045363936
1928,157154.1922134924
1929,122179.90810139611
1930,125290.90345834268
1931,132059.36958660695
1932,133516.9637103249
1933,184996.1870606479
1934,175992.30752787765
1935,167517.40313365456
1936,191244.29049086504
1937,173952.45592834096
1938,176703.82491967804
1939,245738.92036947244
1940,185638.02019382908
1941,170897.70571197037
1942,177576.7168392155
1943,201643.77632784972
1944,362135.32542813534
1945,374154.37082009803
1946,133298.60155686733
1947,303469.93830473215
1948,179534.281948845
1949,249105.55614606885
1950,179222.33476973497
1951,258360.9550926961
1952,232386.9650324943
1953,162474.82482633163
1954,183461.07353131793
1955,135824.4306945828
1956,352565.63870062545
1957,152510.6655725155
1958,290615.65559635847
1959,158018.83547155993
1960,113330.99768572429
1961,116094.12107159765
1962,99563.07980680514
1963,108371.13329428712
1964,113061.84974203681
1965,146940.04495839402
1966,131512.12927493767
1967,267123.8415564232
1968,463506.23206652637
1969,378693.4626939776
1970,453104.6027496533
1971,495163.47587452474
1972,383359.3220963952
1973,281653.57410533866
1974,332924.5650429965
1975,485749.47967132117
1976,272354.67943566886
1977,377663.92743742024
1978,375400.83750014723
1979,299449.4157411657
1980,203458.72216648972
1981,320720.46635257587
1982,212111.300017713
1983,197379.335038877
1984,174537.3210803413
1985,227542.3640494985
1986,208771.5231472318
1987,181288.85246450637
1988,180713.40644809627
1989,197240.47127866631
1990,214519.00467778364
1991,217540.42015918906
1992,225291.030915353
1993,176601.0381315807
1994,248051.46890113538
1995,179282.5616383298
1996,252367.67455885475
1997,279037.0251518863
1998,318990.01015280734
1999,271977.4098404874
2000,309473.19775633304
2001,278253.86993685825
2002,250485.4517255249
2003,258217.9419841711
2004,279405.2250194081
2005,224575.83664209401
2006,205276.23053641076
2007,254042.4751456067
2008,206978.9258528516
2009,191134.44644440207
2010,192696.87932290224
2011,124626.1204102509
2012,167976.7461591357
2013,181071.4668894379
2014,192610.19255880086
2015,201848.6819121834
2016,192477.2335659781
2017,198298.05590033522
2018,117649.80155517698
2019,131347.74467725938
2020,106841.23054772688
2021,111397.64528257707
2022,180714.4492548009
2023,137083.43216610712
2024,293629.05211646826
2025,367327.92114860745
2026,180365.29149602226
2027,163256.38942017604
2028,158567.735800487
2029,159080.2186610215
2030,261258.1698119558
2031,232890.9271460767
2032,249121.19449711178
2033,252411.30154765662
2034,178764.20576965314
2035,214568.95433032917
2036,196327.42208663136
2037,199539.82219346808
2038,292418.43057100795
2039,198159.0344151683
2040,331446.70168188453
2041,283111.0493104202
2042,209312.293314732
2043,177283.54557643074
2044,176673.48864853726
2045,203321.67114219404
2046,148243.7603972388
2047,140671.92173292823
2048,138041.67103344182
2049,144343.2622011657
2050,158973.87090363522
2051,106513.95073244831
2052,128025.96798263352
2053,146745.81731060843
2054,96191.51948409653
2055,159133.511289705
2056,144275.08073085322
2057,118686.54826905092
2058,229714.2829957834
2059,128474.91014960638
2060,183358.75824140912
2061,174173.38697021644
2062,132756.94771099908
2063,117978.33684181949
2064,140444.11107407146
2065,105107.73799429787
2066,164621.69492711374
2067,122753.02759303717
2068,146282.03107025847
2069,85938.9706774741
2070,109925.62473242938
2071,99977.58714197119
2072,151821.90678624366
2073,133559.69130961853
2074,161568.44975206984
2075,138380.2861583614
2076,122576.37330456664
2077,155898.02961373306
2078,123597.05982054277
2079,133531.73453798454
2080,115521.66384454904
2081,113754.64810797505
2082,119374.95637634651
2083,147708.20509761566
2084,112327.56017485764
2085,122460.09440739217
2086,103653.64217453123
2087,121044.47815546782
2088,98322.0232477181
2089,82152.48056175858
2090,137899.45803924726
2091,102867.44492437506
2092,121758.30771752135
2093,116611.11220068557
2094,99247.10954782588
2095,144014.7410024452
2096,83491.66318236421
2097,88866.63837711279
2098,144680.5837809504
2099,77530.8051416753
2100,89289.26176996005
2101,112058.62110778171
2102,121866.12514164105
2103,103681.08279334867
2104,152994.50491372
2105,124967.22309112313
2106,70065.75522677213
2107,212626.11060685685
2108,114670.26201848504
2109,106922.58352473845
2110,124090.65108917156
2111,148378.626326157
2112,144667.9397323282
2113,120719.44404687117
2114,118458.07356650651
2115,165632.92246992336
2116,123031.61910388735
2117,144069.39419111173
2118,130857.69721571298
2119,116573.02741302802
2120,109040.10863938973
2121,93749.39918843172
2122,121419.99730089014
2123,79016.83663467843
2124,155608.51582807492
2125,147972.41581773487
2126,157740.35390381588
2127,161778.76982144263
2128,131322.7391688434
2129,93910.11837284981
2130,128340.58491117251
2131,136590.10507742537
2132,120462.77068099365
2133,115900.17661477475
2134,121890.10982641496
2135,88368.42150783904
2136,80622.33230689247
2137,115995.71920632425
2138,137261.89789905172
2139,139951.3249288292
2140,143393.601116407
2141,150661.4737317975
2142,127188.04545375165
2143,138610.4866621242
2144,117907.15454284672
2145,137022.45966761568
2146,164380.0952181871
2147,159025.13414966754
2148,140740.27278590342
2149,149378.96421875234
2150,224415.40957570053
2151,113766.10737176509
2152,152259.65287071944
2153,185268.98078883448
2154,92781.54288785839
2155,138580.45671538528
2156,288747.1811531382
2157,247965.26258134318
2158,240609.37472505463
2159,230781.91890653336
2160,176232.15511419054
2161,233366.3247801793
2162,418489.3517173653
2163,342906.2559096975
2164,238387.48479563984
2165,207955.8565403045
2166,147296.04835993756
2167,215986.49119487332
2168,196690.480066646
2169,197950.20937145557
2170,202281.39920204203
2171,154348.8431303525
2172,141887.04333294486
2173,153570.0033618943
2174,231195.34157916723
2175,281304.9421026609
2176,300453.27907521825
2177,249094.8293075978
2178,210589.19914413415
2179,136562.4101943177
2180,218645.18753087817
2181,190046.56628280567
2182,216775.08201256386
2183,191324.93746584505
2184,128795.57581228242
2185,134291.7919103881
2186,143619.40115188147
2187,143986.95828143787
2188,149653.34854297573
2189,372804.5733987069
2190,75767.83662300883
2191,76860.3551782764
2192,85576.80238057407
2193,105173.04153046527
2194,92906.99682766879
2195,105157.3823842018
2196,118183.9363463464
2197,120021.69551317206
2198,153192.30162628717
2199,211562.73777433613
2200,145072.1497414761
2201,138222.65146757732
2202,181475.3803035824
2203,144621.31108077703
2204,172929.0348995031
2205,116468.23738105316
2206,131252.75461206917
2207,193922.89196924868
2208,234138.63173897797
2209,250772.31343781346
2210,114466.11036338551
2211,93039.40300529115
2212,102031.26495307274
2213,97383.32287594688
2214,127223.23047202411
2215,95801.0120733808
2216,147685.80758479107
2217,68930.39564917068
2218,89194.11084740153
2219,69291.69011100863
2220,73417.18966011138
2221,295907.1760274845
2222,278207.3090867858
2223,298139.4437581184
2224,208378.61131007315
2225,132932.58740410378
2226,197482.50892911828
2227,213739.6643791198
2228,255571.75360133854
2229,245756.33004417684
2230,149461.62458286996
2231,203252.1255009122
2232,174344.4720884124
2233,185401.7728819106
2234,235943.44572653912
2235,226086.38917777422
2236,266345.563815854
2237,339279.30834524374
2238,192356.03734424495
2239,105292.61604028198
2240,153423.52440881697
2241,162169.49965880762
2242,126355.708763002
2243,130840.57580051015
2244,112180.01045602692
2245,110477.33414703158
2246,139827.37899430975
2247,101736.99885719606
2248,126325.17782652438
2249,119718.91526169918
2250,121932.0254770814
2251,119859.16380794859
2252,178723.54712720332
2253,157042.76851664495
2254,176075.30616417245
2255,191274.31499163396
2256,175461.28850829313
2257,219725.82186825536
2258,151661.12380093604
2259,171788.06942874182
2260,147736.370834059
2261,184546.266536465
2262,204316.11931544484
2263,370672.0188542196
2264,529614.047070808
2265,164119.05226338527
2266,274982.46062764357
2267,389184.4984165845
2268,383823.49174444453
2269,148563.0189621795
2270,197638.96046743912
2271,213037.96762930075
2272,207603.42977102197
2273,156994.734569971
2274,183061.76948375782
2275,159853.90534173418
2276,198059.53040616907
2277,183624.12820338743
2278,138807.00957533685
2279,122904.12195183008
2280,117215.21651271956
2281,170192.11949964418
2282,183875.38029890787
2283,106600.29957622729
2284,114940.21078104305
2285,138621.5372956285
2286,123898.85342736203
2287,343646.8308492941
2288,260771.67429979285
2289,385757.4751202265
2290,472487.7552057798
2291,318618.47089232196
2292,416050.26704067556
2293,495965.3588071721
2294,410486.91690585576
2295,484356.9337006792
2296,274622.1826278492
2297,333418.12051333446
2298,334771.6289253018
2299,393391.2414885801
2300,347153.85314079176
2301,283799.2594287893
2302,255459.34335271764
2303,238840.50284003082
2304,234662.9817911174
2305,202285.0251436428
2306,204041.47528110413
2307,210294.46802146023
2308,215354.168395692
2309,268678.88111879857
2310,198126.37704215455
2311,214868.02368664194
2312,171930.98154612348
2313,180806.70740819036
2314,158319.38378294237
2315,177418.9108406098
2316,191773.34911538428
2317,183459.31274250633
2318,177650.76598528854
2319,173792.14629761686
2320,172762.0751845449
2321,233661.88610699846
2322,183234.5134598388
2323,186818.88725257106
2324,192835.55784471877
2325,218454.5817417739
2326,177656.85715790486
2327,209521.93320255989
2328,229771.77748262344
2329,187496.0877294272
2330,180663.528729328
2331,353757.13805791043
2332,406907.5690763929
2333,324908.93152647966
2334,256381.9224105869
2335,268119.5016895898
2336,313931.6238221533
2337,188407.144466809
2338,250751.3378250909
2339,226879.02298810345
2340,378072.82125726796
2341,232285.1082894878
2342,236053.82825714134
2343,243250.41254691742
2344,230153.8020741137
2345,231695.97888919408
2346,199570.5798241681
2347,191657.6966546273
2348,236735.11746416482
2349,184166.10029734203
2350,298493.2266919893
2351,254611.95386247194
2352,257827.97059997317
2353,270680.4375150511
2354,120001.1407042967
2355,133222.41315196606
2356,154611.44583247133
2357,186169.78536834838
2358,196461.59534151145
2359,124627.59421802378
2360,116136.4447368687
2361,150202.14379862236
2362,278573.7021682925
2363,135155.1698315446
2364,170951.60416043797
2365,225501.0092765891
2366,180941.70866243006
2367,210523.86040040947
2368,214648.53482451095
2369,211888.57612607296
2370,162365.55043694223
2371,171430.61775872443
2372,195179.89349631843
2373,280178.3401788654
2374,339226.6099016168
2375,231253.7916778497
2376,353110.19711061835
2377,384326.98027048813
2378,143087.67815932745
2379,217640.15397524202
2380,147351.78194945081
2381,166234.7266043586
2382,196833.61300521757
2383,198495.23781922978
2384,251422.57314793684
2385,159552.56141118196
2386,126183.32684626765
2387,127416.9930432687
2388,98660.61651782379
2389,128548.26177311628
2390,137091.01313849704
2391,150352.34240100713
2392,116250.49929460704
2393,163798.4836801699
2394,136318.57688510395
2395,212411.41605603113
2396,136114.63897399133
2397,225920.02560039575
2398,124958.10945998058
2399,69985.86261758857
2400,66616.18903634787
2401,112905.72973298874
2402,140946.20329264994
2403,146336.8610383203
2404,163434.11386322562
2405,159714.75998887687
2406,135969.2900623386
2407,129175.60115556233
2408,152656.55046324575
2409,126820.52671282443
2410,161604.16380977308
2411,112395.14465499064
2412,159009.0733977148
2413,130137.11939729008
2414,141672.5761240023
2415,135705.1158269895
2416,116914.20899055197
2417,123326.29067710438
2418,122104.89153735872
2419,118290.83087874025
2420,123098.33478372969
2421,150912.88882753963
2422,108144.91549121424
2423,113766.92306240204
2424,150678.56025941833
2425,263392.0589693789
2426,139585.27093183718
2427,130279.53063027984
2428,165427.11757179743
2429,121364.04378082934
2430,125132.5514353654
2431,115002.74170598807
2432,142227.4772628019
2433,140841.39487419045
2434,147142.29443679398
2435,148484.14475597168
2436,103179.6591358881
2437,112825.90207841607
2438,123829.68995522267
2439,107364.82743532365
2440,120863.82949088751
2441,90644.93841610622
2442,99028.57474467676
2443,122899.07432185004
2444,132867.26115779966
2445,88777.14064574994
2446,144728.3224173357
2447,166659.5341975921
2448,140384.35135650547
2449,123887.73902657168
2450,140431.4253554616
2451,138400.17769762847
2452,193677.46902649952
2453,96567.07810970591
2454,112460.31627709749
2455,106443.44989670861
2456,126608.75562616637
2457,128158.06756462374
2458,136323.6489797155
2459,118993.68771350002
2460,146208.91813358356
2461,121913.69235527521
2462,132811.6422674866
2463,130005.92841952402
2464,180298.2162746477
2465,131634.77805897815
2466,118221.28501901329
2467,131559.99344328963
2468,93588.58593040728
2469,87875.97023152266
2470,193664.6144056577
2471,183136.22747514487
2472,173301.74107488876
2473,108693.91348200738
2474,96641.317687683
2475,209366.57368674368
2476,110837.46329894489
2477,128205.64238111494
2478,160110.90776521113
2479,103046.67044734927
2480,146208.8781102196
2481,122614.46174424508
2482,125183.24984216465
2483,110115.88527107668
2484,119300.54246667649
2485,122517.36654733754
2486,143869.36725901373
2487,186638.8136646868
2488,150608.6833983872
2489,149873.8632756838
2490,134735.3031487829
2491,85561.55350498686
2492,194329.51349096023
2493,159189.770895975
2494,147804.8671439708
2495,87250.44632038227
2496,276752.45642278035
2497,158916.24681803447
2498,113033.60676168113
2499,76488.2608349236
2500,120611.51337725203
2501,140667.03901893602
2502,131934.36846770646
2503,95123.48692101214
2504,150843.05964337455
2505,221430.9361229496
2506,241059.41097763338
2507,295462.3429646728
2508,239110.38611606206
2509,217157.5730543608
2510,212227.0346272884
2511,172950.36590076753
2512,208724.61671151486
2513,223362.67727806428
2514,234839.70388274392
2515,142290.44942506932
2516,167109.35231628042
2517,141839.07787527173
2518,147155.11755681765
2519,241233.39676373696
2520,212738.6593715713
2521,187901.57811597953
2522,228326.9066396154
2523,124746.22724902994
2524,143690.10937344283
2525,147250.85354112103
2526,149555.98723994498
2527,117315.41358697279
2528,119585.0146907075
2529,141815.10861874887
2530,120374.90828007535
2531,252765.2378877074
2532,232720.5771780045
2533,199666.21989606373
2534,220162.78469131002
2535,303285.2053998268
2536,230386.6156981643
2537,227562.66317464274
2538,174347.4799383902
2539,188707.1304588369
2540,177603.2034364018
2541,178333.49354142667
2542,172538.4592490709
2543,138176.9932930317
2544,122325.84103535293
2545,134661.8203290591
2546,126976.47769902046
2547,140244.65980399467
2548,157445.05981193826
2549,157964.34396271777
2550,1254923.0050403618
2551,137941.34435351493
2552,130530.41021064833
2553,69026.38915963874
2554,93756.60812197463
2555,100158.5979070524
2556,105062.6734824113
2557,115322.73739229803
2558,145444.48685536554
2559,133760.31589245546
2560,149348.98840116718
2561,136088.29295343778
2562,134129.21014776264
2563,132406.34396992062
2564,207007.31209894118
2565,141308.90143335063
2566,158094.40327235006
2567,149623.76163485806
2568,197972.31389033585
2569,214750.69860068787
2570,113541.72798207375
2571,186628.2823355441
2572,136717.32969995923
2573,216762.01697608657
2574,311507.69021256844
2575,127129.2022272477
2576,123659.8921110523
2577,140656.27824225576
2578,90954.55565072276
2579,69404.63922257857
2580,95234.1054814003
2581,118565.23143282159
2582,105832.45915054358
2583,260428.6398304711
2584,167566.1431767847
2585,206057.97638979563
2586,229308.69856601825
2587,189506.96688783664
2588,120960.84949915657
2589,143626.8950688473
2590,224310.94292226143
2591,230851.42068914342
2592,208967.83619534614
2593,237481.45041304565
2594,170095.10641972104
2595,192024.3455771999
2596,304335.5148553419
2597,188822.78823764264
2598,305066.4017486581
2599,304115.42893198546
2600,173358.32643655146
2601,136400.46190137634
2602,89773.50479746732
2603,105390.2267887008
2604,92798.51035019447
2605,90445.27189118184
2606,149156.3086229224
2607,209697.90033781232
2608,192270.04934997356
2609,176411.48865362915
2610,107251.04545419294
2611,133506.50712999035
2612,151824.3280058653
2613,129154.02444706601
2614,118221.18459397627
2615,154536.85952942097
2616,143703.43163977342
2617,191539.79809061554
2618,214054.6936606359
2619,204810.28273383758
2620,180950.6636590424
2621,166329.27555286512
2622,178013.92410756313
2623,241062.6436733024
2624,319118.46971020027
2625,303249.0933101243
2626,165026.56185944926
2627,149400.4424907362
2628,457059.68098024395
2629,515022.8270465791
2630,348406.28474824486
2631,426153.3717546919
2632,405499.3956154128
2633,286082.062260394
2634,416080.8330049376
2635,149415.34340392184
2636,176405.09307835784
2637,172500.83150019
2638,287170.08056590403
2639,187638.48523734295
2640,142627.5652429033
2641,104303.72506974317
2642,186606.7384534071
2643,105670.68605483625
2644,126542.40296306385
2645,111204.65909471117
2646,98188.98766759352
2647,107841.37825127027
2648,143777.36607678924
2649,146684.39194228884
2650,128548.11528086438
2651,146258.35973245557
2652,378433.6695563472
2653,252509.88324534358
2654,242325.58857383486
2655,403433.6116603781
2656,301050.23410614673
2657,344455.9482292773
2658,303800.1393488234
2659,299452.7463630509
2660,357266.0256393208
2661,343792.7116327185
2662,359479.05035895103
2663,280894.2583125028
2664,259870.56543558897
2665,298036.1065100884
2666,263767.50620168407
2667,175594.36554873097
2668,176494.7212784268
2669,179905.16101957406
2670,275389.22058253555
2671,178522.6489020402
2672,195072.72798340497
2673,208009.77702277072
2674,198054.8206738052
2675,168929.14433722105
2676,199818.82159884778
2677,197746.4652399204
2678,248631.9518563265
2679,268852.73669035954
2680,275891.13652524684
2681,398315.55374062725
2682,330241.3757848456
2683,578440.3516090083
2684,305048.9685297744
2685,322972.1997508209
2686,251336.34013780343
2687,312108.15238639276
2688,203267.59661918724
2689,194136.16909182785
2690,438091.5804847802
2691,196032.89524148524
2692,126645.13028574987
2693,192676.81942783267
2694,122587.89053437363
2695,190702.22638260806
2696,179823.22927265568
2697,180269.92986010632
2698,198424.48318368048
2699,173891.86883571796
2700,154509.6046603304
2701,151750.89335256277
2702,121308.85059824344
2703,118935.53681687276
2704,140667.63063413714
2705,113658.24284650048
2706,108822.23637235716
2707,125860.09878792419
2708,125812.80123615911
2709,95900.58608072597
2710,121343.35370903001
2711,310138.3705270328
2712,389406.3937235087
2713,177753.7449843505
2714,152368.8171604624
2715,174825.47685005292
2716,149261.93483921333
2717,197620.13656893035
2718,221041.7034350839
2719,156529.72644476185
2720,169665.91875012708
2721,130506.37253048502
2722,175015.97050237714
2723,142376.7471300943
2724,127440.1293126051
2725,127077.28911658394
2726,147702.0662800914
2727,169764.96934801197
2728,184148.50449616887
2729,145696.8157015372
2730,147181.74375254475
2731,118756.49773052245
2732,135304.52726825877
2733,158630.93554098168
2734,150474.0779767359
